ARRASTO,LOCAL,ESPECIE,N° DE INDIVIDUOS,CT (cm),PESO (g),PONTO
P2,TERRA,Opis. ogli,35.0,"7,2","3,34",2
P2,TERRA,Opis. ogli,36.0,"8,8","5,31",2
P2,TERRA,Opis. ogli,37.0,"8,0","4,23",2
P2,TERRA,Opis. ogli,38.0,"7,6","3,48",2
P2,TERRA,Opis. ogli,39.0,"7,3","3,34",2
P2,TERRA,Opis. ogli,40.0,"8,5","5,22",2
P2,TERRA,Opis. ogli,41.0,"8,0","4,29",2
P2,TERRA,Opis. ogli,42.0,"8,8","6,41",2
P2,TERRA,Opis. ogli,43.0,"9,0","6,22",2
P2,TERRA,Opis. ogli,44.0,"8,0","4,45",2
P2,TERRA,Opis. ogli,45.0,"8,1","4,27",2
P2,TERRA,Opis. ogli,46.0,"8,1","4,32",2
P2,TERRA,Opis. ogli,47.0,"8,1","4,76",2
P2,TERRA,Opis. ogli,48.0,"9,0","6,31",2
P2,TERRA,Opis. ogli,49.0,"8,0","4,57",2
P2,TERRA,Opis. ogli,50.0,"8,6","6,01",2
P2,TERRA,Opis. ogli,51.0,"8,1","4,21",2
P2,TERRA,Opis. ogli,52.0,"8,0","4,25",2
P2,TERRA,Opis. ogli,53.0,"7,5","3,63",2
P2,TERRA,Opis. ogli,54.0,"9,2","7,40",2
P2,TERRA,Opis. ogli,55.0,"6,6","2,76",2
P2,TERRA,Opis. ogli,56.0,"8,1","4,36",2
P2,TERRA,Opis. ogli,57.0,"8,8","5,02",2
P2,TERRA,Opis. ogli,58.0,"8,0","4,07",2
P2,TERRA,Opis. ogli,59.0,"7,8","3,62",2
P2,TERRA,Opis. ogli,60.0,"9,1","5,98",2
P2,TERRA,Opis. ogli,61.0,"7,5","3,62",2
P2,TERRA,Opis. ogli,62.0,"8,5","5,69",2
P2,TERRA,Opis. ogli,63.0,"8,7","5,63",2
P2,TERRA,Opis. ogli,64.0,"8,5","5,45",2
P2,TERRA,Opis. ogli,65.0,"8,4","4,95",2
P2,TERRA,Opis. ogli,66.0,"8,0","4,66",2
P2,TERRA,Opis. ogli,67.0,"9,2","5,65",2
P2,TERRA,Opis. ogli,68.0,"8,5","4,80",2
P2,TERRA,Opis. ogli,69.0,"8,7","5,75",2
P2,TERRA,Opis. ogli,70.0,"10,0","6,63",2
P2,TERRA,Opis. ogli,71.0,"8,0","3,85",2
P2,TERRA,Opis. ogli,72.0,"8,4","4,32",2
P2,TERRA,Opis. ogli,73.0,"8,0","4,04",2
P2,TERRA,Opis. ogli,74.0,"7,0","3,16",2
P2,TERRA,Opis. ogli,75.0,"8,5","4,68",2
P2,TERRA,Opis. ogli,76.0,"9,1","5,26",2
P2,TERRA,Opis. ogli,77.0,"7,9","3,85",2
P2,TERRA,Opis. ogli,78.0,"8,0","4,19",2
P2,TERRA,Opis. ogli,79.0,"11,9","12,15",2
P2,TERRA,Opis. ogli,80.0,"9,0","5,54",2
P2,TERRA,Opis. ogli,81.0,"7,5","2,97",2
P2,TERRA,Opis. ogli,82.0,"9,5","7,09",2
P2,TERRA,Opis. ogli,83.0,"7,0","3,74",2
P2,TERRA,Opis. ogli,84.0,"8,3","4,59",2
P2,TERRA,Opis. ogli,85.0,"8,0","4,34",2
P2,TERRA,Opis. ogli,86.0,"7,8","3,92",2
P2,TERRA,Opis. ogli,87.0,"7,6","4,02",2
P2,TERRA,Opis. ogli,88.0,"8,2","4,42",2
P2,TERRA,Opis. ogli,89.0,"8,0","4,23",2
P2,TERRA,Opis. ogli,90.0,"8,1","4,58",2
P2,TERRA,Opis. ogli,91.0,"9,2","6,66",2
P2,TERRA,Opis. ogli,92.0,"8,3","4,23",2
P2,TERRA,Opis. ogli,93.0,"7,9","3,72",2
P2,TERRA,Opis. ogli,94.0,"8,3","4,68",2
P2,TERRA,Opis. ogli,95.0,"8,0","4,76",2
P2,TERRA,Opis. ogli,96.0,"7,5","3,70",2
P2,TERRA,Opis. ogli,97.0,"8,3","4,89",2
P2,TERRA,Opis. ogli,98.0,"8,6","6,0",2
P2,TERRA,Opis. ogli,99.0,"7,8","4,34",2
P2,TERRA,Opis. ogli,100.0,"8,0","3,93",2
P2,TERRA,Opis. ogli,101.0,"7,7","4,04",2
P2,TERRA,Opis. ogli,102.0,"8,6","5,84",2
P2,TERRA,Opis. ogli,103.0,"9,4","7,17",2
P2,TERRA,Opis. ogli,104.0,"7,0","4,32",2
P2,TERRA,Opis. ogli,105.0,"10,0","8,05",2
P2,TERRA,Judeu,1.0,"19,3","56,96",2
P2,TERRA,Judeu,2.0,"10,4","9,91",2
P2,TERRA,Arc.rho,1.0,"5,0","2,24",2
P2,TERRA,Mug. cur,1.0,"30,5","333,12",2
P2,TERRA,Mug. cur,2.0,"22,2","94,0",2
P2,TERRA,Lic. gro,1.0,"13,8","21,77",2
P2,TERRA,Bagre marinus,1.0,"16,0","32,11",2
P2,TERRA,Bagre marinus,2.0,"17,3","40,35",2
P2,TERRA,Bagre marinus,3.0,"17,8","35,58",2
P2,TERRA,Bagre marinus,4.0,"19,8","56,13",2
P2,TERRA,Bagre marinus,5.0,"17,3","36,43",2
P2,TERRA,Bagre marinus,6.0,"21,0","97,40",2
P2,TERRA,Bagre marinus,7.0,"16,8","40,84",2
P2,TERRA,Bagre marinus,8.0,"14,2","20,17",2
P2,TERRA,Bagre marinus,9.0,"19,8","57,06",2
P2,TERRA,Bagre marinus,10.0,"9,1","3,42",2
P2,TERRA,Bagre marinus,11.0,"15,5","26,26",2
P2,TERRA,Bagre marinus,12.0,"16,1","27,92",2
P2,TERRA,Bagre marinus,13.0,"15,4","23,61",2
P2,TERRA,Bagre marinus,14.0,"19,6","64,11",2
P2,TERRA,Bagre marinus,15.0,"17,6","38,73",2
P2,TERRA,Bagre Bagre,1.0,"20,1","0,74",2
P2,TERRA,Bagre Bagre,2.0,"15,6","35,88",2
P2,TERRA,Bagre Bagre,3.0,"16,7","44,11",2
P2,TERRA,Bagre Bagre,4.0,"19,1","63,81",2
P2,TERRA,Bagre Bagre,5.0,"19,9","70,65",2
P2,TERRA,Bagre Bagre,6.0,"13,0","14,06",2
P2,TERRA,Bagre Bagre,7.0,"16,8","38,70",2
P2,TERRA,Bagre Bagre,8.0,"20,01","60,74",2
P2,TERRA,Bagre Bagre,9.0,"15,06","35,88",2
P2,TERRA,Bagre Bagre,10.0,"16,07","44,11",2
P2,TERRA,Bagre Bagre,11.0,"19,01","63,81",2
P2,TERRA,Bagre Bagre,12.0,"19,09","70,65",2
P2,TERRA,Bagre Bagre,13.0,"13,00","14,06",2
P2,TERRA,Bagre Bagre,14.0,"16,08","38,70",2
P2,TERRA,Bagre Bagre,15.0,"16,5","29,69",2
P2,TERRA,Bagre Bagre,16.0,"17,5","53,53",2
P2,TERRA,Gy.mic ct,1.0,"28,0","748,41",2
P2,TERRA,Sci. her,1.0,"20,8","73,60",2
P2,TERRA,Sci. her,2.0,"20,9","82,10",2
P2,TERRA,Sci. her,3.0,"19,4","75,96",2
P2,TERRA,Sci. her,4.0,"16,9","39,80",2
P2,TERRA,Sci. her,5.0,"17,6","49,50",2
P2,TERRA,Sci. her,6.0,"18,0","56,46",2
P2,TERRA,Sci. her,7.0,"19,1","60,0",2
P2,TERRA,Sci. her,8.0,"14,5","19,75",2
P2,TERRA,Sci. her,9.0,"16,7","38,02",2
P2,TERRA,Sci. her,10.0,"20,0","77,42",2
P2,TERRA,Sci. her,11.0,"16,9","40,53",2
P2,TERRA,Sco. bra,1.0,"28,9","132,17",2
P2,TERRA,Sco. bra,2.0,"21,5","60,02",2
P2,TERRA,Sco. bra,3.0,"23,4","69,60",2
P2,TERRA,Sco. bra,4.0,"26,0","105,03",2
P2,TERRA,Sco. bra,5.0,"27,9","119,93",2
P2,TERRA,Sco. bra,6.0,"31,3","168,92",2
P2,TERRA,Sco. bra,7.0,"28,3","122,77",2
P2,TERRA,Sco. bra,8.0,"28,3","130,0",2
P2,TERRA,Sco. bra,9.0,"30,0","198,0",2
P2,TERRA,Pol. vir,1.0,"13,7","16,62",2
P2,TERRA,Pol. vir,2.0,"12,3","13,93",2
P2,TERRA,Pol. vir,3.0,"14,1","20,30",2
P2,TERRA,Pol. vir,4.0,"14,0","18,53",2
P2,TERRA,Pol. vir,5.0,"12,9","15,72",2
P2,TERRA,Ort. rub,1.0,"10,0","12,77",2
P2,TERRA,Ort. rub,2.0,"7,9","6,52",2
P2,TERRA,Sel. brow,1.0,"10,5","10,10",2
P2,TERRA,Sel. brow,2.0,"10,6","12,99",2
P2,TERRA,Sel. brow,3.0,"10,7","13,72",2
P2,TERRA,Sel. brow,4.0,"10,1","12,80",2
P2,TERRA,Sel. brow,5.0,"10,6","12,69",2
P2,TERRA,Dph. bar,1.0,"28,9","110,19",2
P2,TERRA,Dph. bar,2.0,"22,5","161,32",2
P2,TERRA,Dph. bar,3.0,"31,0","142,36",2
P2,TERRA,Dph. bar,4.0,"28,0","102,57",2
P2,TERRA,Dph. bar,5.0,"32,9","171,59",2
P2,TERRA,Dph. bar,6.0,"30,9","143,57",2
P2,TERRA,Dph. bar,7.0,"29,6","127,30",2
P2,TERRA,Dph. bar,8.0,"29,5","124,61",2
P2,TERRA,Chl.Chr,1.0,"10,2",10,2
P2,TERRA,Chl.Chr,2.0,"9,8",8,2
P2,TERRA,Chl.Chr,3.0,"10,0",10,2
P2,TERRA,Chl.Chr,4.0,"12,5","13,74",2
P2,TERRA,Chl.Chr,5.0,"10,3","6,39",2
P2,TERRA,Chl.Chr,6.0,"12,1","12,84",2
P2,TERRA,Chl.Chr,7.0,"9,3","14,70",2
P2,TERRA,Chl.Chr,8.0,"9,5","15,70",2
P2,TERRA,Chl.Chr,9.0,"11,7","13,05",2
P2,TERRA,Chl.Chr,10.0,"10,5","8,39",2
P2,TERRA,Chl.Chr,11.0,"9,7","6,62",2
P2,TERRA,Chl.Chr,12.0,"11,0","8,29",2
P2,TERRA,Chl.Chr,13.0,"10,2","8,16",2
P2,TERRA,Chl.Chr,14.0,"11,0","7,77",2
P2,TERRA,Chl.Chr,15.0,"11,0","8,27",2
P2,TERRA,Chl.Chr,16.0,"12,0","10,15",2
P2,TERRA,Chl.Chr,17.0,"9,5","6,33",2
P2,TERRA,Tra. fal,1.0,"12,9","22,0",2
P2,TERRA,Sel. vol,1.0,"9,9",12,2
P2,TERRA,Sel. vol,2.0,"11,5",20,2
P2,TERRA,Sel. vol,3.0,"5,5","2,0",2
P2,TERRA,Sel. vol,4.0,"9,0","10,0",2
P2,TERRA,Sel. vol,5.0,"11,5","18,0",2
P2,TERRA,Sel. vol,6.0,"13,4","28,0",2
P2,TERRA,Sel. vol,7.0,"16,5","56,62",2
P2,TERRA,Sel. vol,8.0,"9,5","11,46",2
P2,TERRA,Sel. vol,9.0,"7,0","4,46",2
P2,TERRA,Cet. ede,1.0,"14,6","24,0",2
P2,TERRA,Cet. ede,2.0,"11,5","12,0",2
P2,TERRA,Cet. ede,3.0,"13,2","25,96",2
P2,TERRA,Con.nob,1.0,"9,5","12,0",2
P2,TERRA,Con.nob,2.0,"7,3","4,0",2
P2,TERRA,Con.nob,3.0,"8,0","6,0",2
P2,TERRA,Con.nob,4.0,"9,2","10,0",2
P2,TERRA,Con.nob,5.0,"11,3","20,0",2
P2,TERRA,Con.nob,6.0,"8,5","8,0",2
P2,TERRA,Con.nob,7.0,"16,0","52,0",2
P2,TERRA,Con.nob,8.0,"8,3","6,06",2
P2,TERRA,Con.nob,9.0,"13,2","27,86",2
P2,TERRA,Con.nob,10.0,"7,3","3,67",2
P2,TERRA,Con.nob,11.0,"12,0","20,59",2
P2,TERRA,Con.nob,12.0,"8,7","8,0",2
P2,TERRA,Con.nob,13.0,"14,0","32,30",2
P2,TERRA,Con.nob,14.0,"11,2","16,50",2
P2,TERRA,Con.nob,15.0,"8,5","7,89",2
P2,TERRA,Con.nob,16.0,"7,0","4,50",2
P2,TERRA,Con.nob,17.0,"6,5","3,57",2
P2,TERRA,Sph. Barracuda,1.0,"29,6","120,0",2
P2,TERRA,Men.lit,1.0,"25,6","136,63",2
P2,TERRA,Men.lit,2.0,"9,0","5,44",2
P2,TERRA,Men.lit,3.0,"14,0","21,44",2
P2,TERRA,Tri. pau,1.0,"14,6","58,40",2
P2,TERRA,Tri. pau,2.0,"13,0","47,85",2
P2,TERRA,Dymp. pla,1.0,"11,2","7,95",2
P2,TERRA,Ste. steli,1.0,"14,3","26,38",2
P2,TERRA,Ste. steli,2.0,"10,5","11,13",2
P2,TERRA,Ste. steli,3.0,"8,5","5,24",2
P2,TERRA,Ste. steli,4.0,"8,5","5,43",2
P2,TERRA,Ste. steli,5.0,"8,0","4,16",2
P2,TERRA,Ste. steli,6.0,"6,0","1,75",2
P2,TERRA,Ham. cor,1.0,"14,5","34,25",2
P2,TERRA,Ham. cor,2.0,"10,0","11,26",2
P2,TERRA,Ham. cor,3.0,"10,5","13,04",2
P2,TERRA,Ham. cor,4.0,"9,0","9,14",2
P2,TERRA,Ham. cor,5.0,"7,4","4,45",2
P2,TERRA,Ham. cor,6.0,"11,0","20,53",2
P2,TERRA,Ham. cor,7.0,"7,5","5,02",2
P2,TERRA,Ham. cor,8.0,"6,5","3,32",2
P2,TERRA,Ham. cor,9.0,"7,0","3,40",2
P2,TERRA,Ham. cor,10.0,"6,0","2,64",2
P2,TERRA,Ham. cor,11.0,"6,5","3,40",2
P2,TERRA,Tra. car,1.0,"11,6","22,08",2
P2,TERRA,Oli. palombeta,1.0,"24,2","99,42",2
P2,TERRA,Asp. lun,1.0,"17,0","44,96",2
P2,TERRA,Asp. lun,2.0,"8,3","3,79",2
P2,TERRA,Arius. rug,1.0,"12,6","12,73",2
P2,TERRA,Arius. rug,2.0,"8,0","4,93",2
P2,TERRA,Arius. rug,3.0,"10,6","10,14",2
P2,TERRA,Arius. rug,4.0,"11,0","12,92",2
P2,TERRA,Arius. rug,5.0,"10,0","8,53",2
P2,TERRA,Arius. rug,6.0,"8,0","4,53",2
P2,TERRA,Arius. rug,7.0,"10,6","12,15",2
P2,TERRA,Arius. rug,8.0,"7,8","14,17",2
P3,TERRA,Pol. vir,1.0,10.5,10.0,3
P3,TERRA,Pol. vir,2.0,10.5,8.0,3
P3,TERRA,Pol. vir,3.0,8.5,4.0,3
P3,TERRA,Pol. vir,4.0,8.3,4.0,3
P3,TERRA,Pol. vir,5.0,8.4,2.0,3
P3,TERRA,Pol. vir,6.0,6.2,2.0,3
P3,TERRA,Pol. vir,7.0,7.4,2.0,3
P3,TERRA,Pol. vir,8.0,5.0,0.9,3
P3,TERRA,Pol. vir,9.0,6.5,2.0,3
P3,TERRA,Pol. vir,10.0,8.7,4.0,3
P3,TERRA,Pol. vir,11.0,11.5,12.0,3
P3,TERRA,Pol. vir,12.0,14.5,20.0,3
P3,TERRA,Pol. vir,13.0,10.1,12.0,3
P3,TERRA,Pol. vir,14.0,8.5,6.0,3
P3,TERRA,Pol. vir,15.0,11.4,12.0,3
P3,TERRA,Pol. vir,16.0,11.9,14.0,3
P3,TERRA,Pol. vir,17.0,12.0,14.0,3
P3,TERRA,Pol. vir,18.0,11.5,12.0,3
P3,TERRA,Pol. vir,19.0,10.6,10.0,3
P3,TERRA,Pol. vir,20.0,11.6,12.0,3
P3,TERRA,Pol. vir,21.0,11.7,12.0,3
P3,TERRA,Pol. vir,22.0,12.3,16.0,3
P3,TERRA,Pol. vir,23.0,13.4,22.0,3
P3,TERRA,Pol. vir,24.0,13.5,18.0,3
P3,TERRA,Pol. vir,25.0,8.5,4.0,3
P3,TERRA,Pol. vir,26.0,11.4,10.0,3
P3,TERRA,Pol. vir,27.0,13.0,22.38,3
P3,TERRA,Pol. vir,28.0,12.0,16.31,3
P3,TERRA,Pol. vir,29.0,12.1,18.17,3
P3,TERRA,Pol. vir,30.0,9.0,6.97,3
P3,TERRA,Pol. vir,31.0,7.6,4.5,3
P3,TERRA,Pol. vir,32.0,7.1,3.58,3
P3,TERRA,Pol. vir,33.0,15.0,26.48,3
P3,TERRA,Pol. vir,34.0,10.0,7.32,3
P3,TERRA,Pol. vir,35.0,12.0,9.28,3
P3,TERRA,Con. nob,1.0,9.4,10.0,3
P3,TERRA,Con. nob,2.0,6.8,4.0,3
P3,TERRA,Con. nob,3.0,7.0,4.0,3
P3,TERRA,Con. nob,4.0,8.5,6.0,3
P3,TERRA,Con. nob,5.0,5.5,1.86,3
P3,TERRA,Con. nob,6.0,6.5,4.0,3
P3,TERRA,Con. nob,7.0,3.8,0.7,3
P3,TERRA,Con. nob,8.0,7.6,6.0,3
P3,TERRA,Con. nob,9.0,5.6,2.09,3
P3,TERRA,Con. nob,10.0,6.7,4.0,3
P3,TERRA,Con. nob,11.0,6.7,4.0,3
P3,TERRA,Con. nob,12.0,5.5,1.89,3
P3,TERRA,Con. nob,13.0,7.2,4.0,3
P3,TERRA,Con. nob,14.0,4.5,1.08,3
P3,TERRA,Con. nob,15.0,8.5,8.0,3
P3,TERRA,Con. nob,16.0,9.0,10.0,3
P3,TERRA,Con. nob,17.0,8.3,8.0,3
P3,TERRA,Con. nob,18.0,8.7,8.0,3
P3,TERRA,Con. nob,19.0,7.6,6.0,3
P3,TERRA,Con. nob,20.0,10.1,12.0,3
P3,TERRA,Con. nob,21.0,10.3,14.0,3
P3,TERRA,Con. nob,22.0,7.0,4.19,3
P3,TERRA,Con. nob,23.0,6.5,3.84,3
P3,TERRA,Con. nob,24.0,7.7,4.85,3
P3,TERRA,Con. nob,25.0,11.7,10.22,3
P3,TERRA,Con. nob,26.0,10.0,8.75,3
P3,TERRA,Con. nob,27.0,16.1,46.9,3
P3,TERRA,Con. nob,28.0,13.4,25.72,3
P3,TERRA,Con. nob,29.0,13.0,23.03,3
P3,TERRA,CRC. ROM.,1.0,7.6,8.0,3
P3,TERRA,Pte. ath,1.0,7.2,2.66,3
P3,TERRA,Pte. ath,2.0,8.0,2.0,3
P3,TERRA,Pte. ath,3.0,8.4,4.0,3
P3,TERRA,Pte. ath,4.0,6.2,1.72,3
P3,TERRA,Pte. ath,5.0,7.3,2.75,3
P3,TERRA,Pte. ath,6.0,7.4,2.49,3
P3,TERRA,Pte. ath,7.0,7.7,1.17,3
P3,TERRA,Pte. ath,8.0,7.3,2.0,3
P3,TERRA,Pte. ath,9.0,7.4,2.31,3
P3,TERRA,Pte. ath,10.0,5.4,2.0,3
P3,TERRA,Pte. ath,11.0,6.9,1.93,3
P3,TERRA,Pte. ath,12.0,6.5,2.0,3
P3,TERRA,Pte. ath,13.0,8.5,4.05,3
P3,TERRA,Pte. ath,14.0,8.0,2.9,3
P3,TERRA,Pte. ath,15.0,8.5,3.47,3
P3,TERRA,Pte. ath,16.0,8.0,2.47,3
P3,TERRA,Pte. ath,17.0,6.0,1.44,3
P3,TERRA,Pte. ath,18.0,8.0,3.22,3
P3,TERRA,Pte. ath,19.0,8.0,4.3,3
P3,TERRA,Pte. ath,20.0,8.5,5.01,3
P3,TERRA,Pte. ath,21.0,6.0,3.78,3
P3,TERRA,Pte. ath,22.0,10.0,7.21,3
P3,TERRA,Pte. ath,23.0,7.5,2.34,3
P3,TERRA,Pte. ath,24.0,6.0,1.41,3
P3,TERRA,Pte. ath,25.0,7.0,2.2,3
P3,TERRA,Pte. ath,26.0,7.5,2.71,3
P3,TERRA,Pte. ath,27.0,8.5,3.39,3
P3,TERRA,Pte. ath,28.0,8.5,3.15,3
P3,TERRA,Pte. ath,29.0,9.0,4.04,3
P3,TERRA,Pte. ath,30.0,8.0,3.17,3
P3,TERRA,Pte. ath,31.0,8.0,2.44,3
P3,TERRA,Pte. ath,32.0,8.0,2.81,3
P3,TERRA,Pte. ath,33.0,8.0,2.92,3
P3,TERRA,Pte. ath,34.0,8.0,2.69,3
P3,TERRA,Pte. ath,35.0,7.0,2.37,3
P3,TERRA,Pte. ath,36.0,8.4,3.25,3
P3,TERRA,Pte. ath,37.0,7.6,2.59,3
P3,TERRA,Pte. ath,38.0,7.0,2.08,3
P3,TERRA,Pte. ath,39.0,8.0,3.19,3
P3,TERRA,Pte. ath,40.0,8.0,3.03,3
P3,TERRA,Pte. ath,41.0,8.0,2.88,3
P3,TERRA,Pte. ath,42.0,8.0,2.5,3
P3,TERRA,Pte. ath,43.0,8.2,3.93,3
P3,TERRA,Pte. ath,44.0,6.5,1.7,3
P3,TERRA,Pte. ath,45.0,7.5,2.6,3
P3,TERRA,Pte. ath,46.0,7.0,8.3,3
P3,TERRA,Pte. ath,47.0,7.0,2.39,3
P3,TERRA,Pte. ath,48.0,8.0,3.02,3
P3,TERRA,Pte. ath,49.0,7.5,2.5,3
P3,TERRA,Pte. ath,50.0,7.0,8.3,3
P3,TERRA,Pte. ath,51.0,7.0,2.39,3
P3,TERRA,Pte. ath,52.0,8.0,3.02,3
P3,TERRA,Pte. ath,53.0,7.5,2.5,3
P3,TERRA,Pte. ath,54.0,7.0,2.43,3
P3,TERRA,Pte. ath,55.0,7.5,2.27,3
P3,TERRA,Pte. ath,56.0,6.0,1.37,3
P3,TERRA,Pte. ath,57.0,6.0,1.42,3
P3,TERRA,Pte. ath,58.0,8.0,2.73,3
P3,TERRA,Pte. ath,59.0,8.0,2.84,3
P3,TERRA,Pte. ath,60.0,7.0,1.85,3
P3,TERRA,Pte. ath,61.0,6.5,1.61,3
P3,TERRA,Pte. ath,62.0,7.0,2.28,3
P3,TERRA,Pte. ath,63.0,8.0,3.3,3
P3,TERRA,Pte. ath,64.0,7.0,2.27,3
P3,TERRA,Pte. ath,65.0,8.0,2.8,3
P3,TERRA,Pte. ath,66.0,7.0,2.92,3
P3,TERRA,Pte. ath,67.0,9.0,4.25,3
P3,TERRA,Pte. ath,68.0,8.0,2.65,3
P3,TERRA,Pte. ath,69.0,7.0,1.8,3
P3,TERRA,Pte. ath,70.0,8.5,3.56,3
P3,TERRA,Pte. ath,71.0,6.0,1.13,3
P3,TERRA,Pte. ath,72.0,8.0,2.79,3
P3,TERRA,Pte. ath,73.0,8.0,3.27,3
P3,TERRA,Pte. ath,74.0,7.0,2.35,3
P3,TERRA,Pte. ath,75.0,7.0,1.89,3
P3,TERRA,Pte. ath,76.0,8.0,2.63,3
P3,TERRA,Pte. ath,77.0,8.5,3.23,3
P3,TERRA,Pte. ath,78.0,8.0,3.03,3
P3,TERRA,Pte. ath,79.0,8.0,2.47,3
P3,TERRA,Pte. ath,80.0,7.5,2.7,3
P3,TERRA,Pte. ath,81.0,8.2,2.88,3
P3,TERRA,Pte. ath,82.0,8.0,3.66,3
P3,TERRA,Pte. ath,83.0,6.0,1.51,3
P3,TERRA,Pte. ath,84.0,8.5,2.92,3
P3,TERRA,Pte. ath,85.0,8.5,3.43,3
P3,TERRA,Pte. ath,86.0,8.0,3.05,3
P3,TERRA,Pte. ath,87.0,9.0,3.41,3
P3,TERRA,Pte. ath,88.0,7.5,2.72,3
P3,TERRA,Pte. ath,89.0,8.0,3.33,3
P3,TERRA,Pte. ath,90.0,9.0,4.16,3
P3,TERRA,Pte. ath,91.0,7.5,2.52,3
P3,TERRA,Pte. ath,92.0,8.0,2.52,3
P3,TERRA,Pte. ath,93.0,7.5,2.46,3
P3,TERRA,Pte. ath,94.0,7.0,2.14,3
P3,TERRA,Pte. ath,95.0,7.5,2.6,3
P3,TERRA,Pte. ath,96.0,7.0,1.71,3
P3,TERRA,Pte. ath,97.0,8.0,2.56,3
P3,TERRA,Pte. ath,98.0,8.5,2.87,3
P3,TERRA,Pte. ath,99.0,8.0,2.97,3
P3,TERRA,Pte. ath,100.0,8.0,3.06,3
P3,TERRA,Pte. ath,101.0,7.0,1.48,3
P3,TERRA,Pte. ath,102.0,8.0,2.27,3
P3,TERRA,Pte. ath,103.0,8.0,2.82,3
P3,TERRA,Pte. ath,104.0,8.0,2.86,3
P3,TERRA,Pte. ath,105.0,7.5,2.28,3
P3,TERRA,Pte. ath,106.0,8.0,2.56,3
P3,TERRA,Pte. ath,107.0,8.0,2.71,3
P3,TERRA,Pte. ath,108.0,7.0,1.73,3
P3,TERRA,Pte. ath,109.0,9.0,3.32,3
P3,TERRA,Pte. ath,110.0,9.0,3.98,3
P3,TERRA,Pte. ath,111.0,7.5,3.24,3
P3,TERRA,Pte. ath,112.0,9.0,4.02,3
P3,TERRA,Pte. ath,113.0,8.0,3.18,3
P3,TERRA,Pte. ath,114.0,8.0,2.69,3
P3,TERRA,Pte. ath,115.0,7.0,2.06,3
P3,TERRA,Pte. ath,116.0,7.0,1.66,3
P3,TERRA,Pte. ath,117.0,5.5,1.2,3
P3,TERRA,Pte. ath,118.0,7.0,2.16,3
P3,TERRA,Pte. ath,119.0,10.0,6.11,3
P3,TERRA,Pte. ath,120.0,8.0,2.88,3
P3,TERRA,Pte. ath,121.0,9.0,3.85,3
P3,TERRA,Pte. ath,122.0,8.0,2.9,3
P3,TERRA,Pte. ath,123.0,7.5,2.67,3
P3,TERRA,Pte. ath,124.0,8.0,3.73,3
P3,TERRA,Pte. ath,125.0,8.0,2.38,3
P3,TERRA,Pte. ath,126.0,7.8,2.09,3
P3,TERRA,Pte. ath,127.0,8.6,3.23,3
P3,TERRA,Pte. ath,128.0,9.0,3.92,3
P3,TERRA,Pte. ath,129.0,9.4,3.78,3
P3,TERRA,Pte. ath,130.0,8.3,2.7,3
P3,TERRA,Pte. ath,131.0,9.5,3.4,3
P3,TERRA,Pte. ath,132.0,10.0,4.77,3
P3,TERRA,Pte. ath,133.0,8.7,3.13,3
P3,TERRA,Pte. ath,134.0,8.8,2.61,3
P3,TERRA,Pte. ath,135.0,8.5,2.65,3
P3,TERRA,Pte. ath,136.0,10.5,5.05,3
P3,TERRA,Pte. ath,137.0,8.0,2.47,3
P3,TERRA,Pte. ath,138.0,9.0,2.28,3
P3,TERRA,Pte. ath,139.0,8.0,2.26,3
P3,TERRA,Pte. ath,140.0,10.0,3.78,3
P3,TERRA,Pte. ath,141.0,8.0,1.37,3
P3,TERRA,Pte. ath,142.0,10.0,3.38,3
P3,TERRA,Pte. ath,143.0,9.5,3.78,3
P3,TERRA,Pte. ath,144.0,8.7,7.75,3
P3,TERRA,Pte. ath,145.0,8.0,2.13,3
P3,TERRA,Pte. ath,146.0,8.1,2.77,3
P3,TERRA,Pte. ath,147.0,8.5,2.96,3
P3,TERRA,Pte. ath,148.0,10.0,4.0,3
P3,TERRA,Pte. ath,149.0,8.5,4.0,3
P3,TERRA,Pte. ath,150.0,8.4,4.0,3
P3,TERRA,Pte. ath,151.0,8.0,4.0,3
P3,TERRA,Pte. ath,152.0,9.3,4.0,3
P3,TERRA,Pte. ath,153.0,8.8,4.0,3
P3,TERRA,Pte. ath,154.0,9.0,2.0,3
P3,TERRA,Pte. ath,155.0,7.3,2.0,3
P3,TERRA,Pte. ath,156.0,7.0,2.0,3
P3,TERRA,Pte. ath,157.0,5.8,2.0,3
P3,TERRA,Pte. ath,158.0,10.01,6.0,3
P3,TERRA,Pte. ath,159.0,10.0,4.0,3
P3,TERRA,Pte. ath,160.0,10.8,6.0,3
P3,TERRA,Pte. ath,161.0,8.6,4.0,3
P3,TERRA,Pte. ath,162.0,8.5,2.0,3
P3,TERRA,Pte. ath,163.0,8.5,2.0,3
P3,TERRA,Pte. ath,164.0,8.2,2.0,3
P3,TERRA,Pte. ath,165.0,10.2,4.0,3
P3,TERRA,Pte. ath,166.0,10.3,4.0,3
P3,TERRA,Pte. ath,167.0,8.5,4.0,3
P3,TERRA,Pte. ath,168.0,7.6,2.0,3
P3,TERRA,Pte. ath,169.0,10.2,3.9,3
P3,TERRA,Hae. cor,1.0,9.3,10.0,3
P3,TERRA,Hae. cor,2.0,8.3,8.0,3
P3,TERRA,Hae. cor,3.0,7.8,4.73,3
P3,TERRA,Hae. cor,4.0,7.9,5.99,3
